EIN,NAME,STREET,CITY,ZIP,ACTIVITY,NTEE_CD
510602858,CARIBBEAN ANCHOR OF HOPE INC,PO BOX 8091,JOPLIN,64802-8091,0,O50
510616736,BLUE SPRINGS HIGH SCHOOL SOCCER PLAYERS & COACHES ALUMNI ASSOC,3509 NW WINDBURN DR,BLUE SPRINGS,64015-7241,0,N64
510626177,AMVETS,900 VFW DR,FESTUS,63028-3744,907000000,
510646762,MANAVA-DEVATA SEVA INC,23 CHESTERFIELD LAKES RD,CHESTERFIELD,63005-4513,0,E60
510652835,NEW LIFE USA,PINEY CREEK DR,CABOOL,65689-0000,0,F20
510656545,DINH QUANG BUDDHIST TEMPLE,2901 WHIGH ST,SPRINGFIELD,65803-0000,0,X50
510661108,MISSOURI EXTENSION EDUCATION FOUNDATION OF SAINT CHARLES COUNTY,260 BROWN RD,SAINT PETERS,63376-1042,0,B90
510664094,RAYTOWN MAIN STREET ASSOCIATION,6222 RAYTOWN TRAFFICWAY 254,RAYTOWN,64133-3847,0,S20
510672262,AMERICAN LEGION AUXILIARY,5755 HWY F,FARMINGTON,63640-7334,319907000,
510672924,AMERICAN LEGION AUXILIARY,13036 STATE HIGHWAY 3,LA PLATA,63549-3603,319907000,
511138710,MISSOURI YOUNG FARMERS ASSOCIATION,1694 W ASHLEY RD,BOONVILLE,65233-2740,149249000,
511342502,GRACEMOR RANDOLPH COMMUNITY COUNCIL,PO BOX 25394,KANSAS CITY,64119-0694,399000000,S20Z
516020767,BETA GAMMA SIGMA INC,11814 BORMAN DR,SAINT LOUIS,63146-4113,59036279,
516022759,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
516511117,THE SAIGH FOUNDATION,231 S BEMISTON AVE STE 735,CLAYTON,63105-1925,0,T21
520211782,HADASSAH THE WOMENS ZIONIST ORGANIZATION OF AMERICA,12005 RUSHWORTH TER,GERMANTOWN,64770-0000,59000000,
520608774,HOUSE OF THE GOOD SHEPHERD OF THE CITY OF BALTIMORE,7654 NATURAL BRIDGE RD,SAINT LOUIS,63121-4905,1030150,F330
520659696,KENSINGTON NURSERY SCHOOL INC,3202 DECATUR AVE,KENSINGTON,63001-0000,46030059,
520735881,MONTGOMERY COUNTY THRIFT SHOP ASSOCIATION INC,7125 WISCONSIN AVE,BETHESDA,63001-0000,917000000,P29Z
520888687,NATIONAL ASSOCIATION OF DISABILITY EXAMINERS,PO BOX 453,ARNOLD,63010-0453,205059120,E60
521018588,CARDIOVASCULAR RESEARCH FOUNDATION,5 APPLE TREE LN,SAINT LOUIS,63124-1601,161162180,Q11
521040994,OPPORTUNITY ENTERPRISES INC,PO BOX 455,CARROLLTON,64633-0455,160000000,
521041107,PRINCIPIA CLUBS,13201 CLAYTON RD,SAINT LOUIS,63131-1002,46030000,
521059140,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
521072753,ST GENEVIEVE GOLDEN AGE CLUB INC,727 PARKWOOD DR,STE GENEVIEVE,63670-1818,575000000,
521076256,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
521076257,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
521079552,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
521079664,VETERINARY CANCER SOCIETY,PO BOX 30855,COLUMBIA,65205-3855,179000000,B60
521147117,BETA GAMMA SIGMA INC,11814 BORMAN DR,SAINT LOUIS,63146-4113,59036000,
521169341,ST PAUL KNIGHTS OF COLUMBUS INC,1270 CHURCH RD,ST PAUL,63366-5104,0,
521177355,BETA GAMMA SIGMA INC,11814 BORMAN DR,SAINT LOUIS,63146-4113,59036000,
521205286,DELAWARE THETA CHAPTER,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
521207617,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
521228128,PLEASANT VALLEY CIVIC ORGANIZATION INC,6807 SOBBIE RD,PLEASANT VLY,64068-9555,402404000,
521231732,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,256 COUNTY ROAD 334,POPLAR BLUFF,63901-5380,59061000,
521235004,SIGMA PHI EPSILON FRATERNITY INC,1309 S FLORENCE ST,KIRKSVILLE,63501-4446,36319317,
521236529,PSI CHI THE NATIONAL HONOR SOCIETY IN PSYCHOLOGY,501 WESTMINSTER AVE,FULTON,65251-1230,59036000,
521239790,AMERICAN ASSOCIATION OF UNIVERSITY WOMEN,938 STONE SPRING DR,EUREKA,63025-3616,0,
521240952,NATIONAL ORGANIZATION FOR WOMEN INC,203 BREWER DR,COLUMBIA,65203-0201,125000000,
521241072,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,1315 MORNINGSIDE DR,MEXICO,65265-1047,59062061,
521243221,GLORY AWAKENING MINISTRIES,1817 BOSWELL AVE,BRANSON,65616-2144,7000000,
521245718,KANSAS CITY OPPORTUNITIES INDUSTRIALIZATION CENTER HOUSING D,11600 HOLIDAY DRIVE,KANSAS CITY,64134-3846,380000000,
521251947,ONCOLOGY NURSING SOCIETY,13319 FAIRFIELD CIRCLE DR,CHESTERFIELD,63017-5932,0,
521252616,SAINT PAULS LUTHERAN CHURCH,12345 MANCHESTER RD,DES PERES,63131-4316,1029000,
521252843,EMPLOYEE ASSISTANCE PROFESSIONALS ASSOCIATION INC,PO BOX 410320,SAINT LOUIS,63141-0320,123124000,F99C
521255440,LUTHERAN CHURCH OF THE ATONEMENT,1285 N NEW FLORISSANT RD,FLORISSANT,63031-4511,1000000,
521258622,VETERANS OF FOREIGN WARS DEPT OF MISSOURI,23074 E MAIN ST,KAHOKA,63445-1996,907908000,
521269166,PSI CHI THE NATIONAL HONOR SOCIETY IN PSYCHOLOGY,800 UNIVERSITY DRIVE 5 ELM SQUARE,MARYVILLE,64468-0000,59036000,
521269386,QUOTA CLUB INTERNATIONAL INC,PO BOX 811,KIRKSVILLE,63501-0811,59160205,
521272847,ALPHA CHI OMEGA FRATERNITY INC,1031 E CHERRY ST,SPRINGFIELD,65807-1529,36000000,
521273271,SOCIETY OF AMERICAN FORESTERS,8965 HIGHWAY 36 STE 1,HANNIBAL,63401-6739,59350205,
521273419,FRATERNAL ORDER OF EAGLES,105 BIRD ST,TIPTON,65081-8006,260000000,
521276074,PSI CHI THE NATIONAL HONOR SOCIETY IN PSYCHOLOGY,3950 NEWMAN RD,JOPLIN,64801-1512,59036000,
521276972,LADIES OF CHARITY OF THE UNITED STATES OF AMERIACA,850 MAIN ST,KANSAS CITY,64105-2006,31150120,S81
521277612,ONCOLOGY NURSING SOCIETY,8236 MERCIER ST,KANSAS CITY,64114-2126,0,
521281723,NATIONAL ASSOCIATION OF RETIRED & VETERAN RAILWAY EMPLOYEES,229 W HAUSER APT 0-2,MARCELINE,64658-2102,480319000,
521304135,VETERANS OF FOREIGN WARS DEPT OF MISSOURI,319 N MAIN ST,EOLIA,63344-1023,907908000,
521307387,THE ALFRED FRIENDLY FOUNDATION,401 SOUTH 9TH STREET,COLUMBIA,65211-0001,40120093,
521310168,SOCIETY OF FBI ALUMNI INC,37 WOODLAND DRIVE EAST,GLADSTONE,64119-0000,285319922,S41
521310965,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
521316700,SIGMA PHI EPSILON FRATERNITY INC,530 W 9TH ST,MARYVILLE,64468-1304,0,
521320475,DELTA GAMMA FRATERNITY,4600 E RACCOON RIDGE DR,COLUMBIA,65201-3138,59000000,
521329177,DELTA SIGMA THETA SORORITY,CULVER STOCKTON COLLEGE,CANTON,63435-0000,36040319,
521329194,DELTA SIGMA THETA SORORITY,PO BOX 7655,COLUMBIA,65205-7655,36040319,
521329196,DELTA SIGMA THETA SORORITY,UNIVERSITY UNION 217,WARRENSBURG,64093-0000,36040319,
521342090,BETA GAMMA SIGMA INC,11814 BORMAN DR,SAINT LOUIS,63146-4113,59036000,
521345622,ZETA PHI BETA SORORITY INC,PO BOX 412165,KANSAS CITY,64141-2165,36279040,
521351570,METROPOLITAN SPIRTUAL CHURCHES OF CHRIST INCORPORATED,PO BOX 414858,KANSAS CITY,64141-4858,2000000,X20C
521354370,CONCERNS OF POLICE SURVIVORS,PO BOX 3199,CAMDENTON,65020-3199,124000000,I60I
521361351,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
521376395,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
521384716,AMERICAN COLLEGE OF DENTISTS INC,PO BOX 188,UNIONVILLE,63565-0188,124000000,
521389521,VIETNAM VETERANS OF AMERICA INC,5201 S MORLEY,MOBERLY,65270-0000,907000000,
521408881,ONCOLOGY NURSING SOCIETY,3511 CALMULET DR,COLUMBIA,65201-0000,161123000,
521491934,TROUT UNLIMITED,3900 CROMWELL CT,COLUMBIA,65203-5857,59000000,
521503310,ABUNDANT JOY FELLOWSHIP,26700 E 35TH ST,INDEPENDENCE,64055-0000,919000000,
521516985,BACON CHARITABLE CORPORATION,121 W 48TH ST APT 302,KANSAS CITY,64112-3801,602000000,
521531303,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
521538365,PSI CHI THE NATIONAL HONOR SOCIETY IN PSYCHOLOGY,325 STADLER HALL,ST LOUIS,63121-0000,59036000,
521538367,PSI CHI THE NATIONAL HONOR SOCIETY IN PSYCHOLOGY,CAMPUS BOX 1125 DEPT OF PSYCH,ST LOUIS,63104-0000,59036000,
521538368,PSI CHI THE NATIONAL HONOR SOCIETY IN PSYCHOLOGY,470 E LOCKWOOD AVE,SAINT LOUIS,63119-3141,59036000,
521552276,TABLE ROCK ART GUILD,PO BOX 31,KIMBERLING CY,65686-0031,149000000,A40Z
521566216,NATIONAL EXPLOSIVE ORDINANCE DISPOSAL ASSOCIATION INC,5471 ELIZABETH AVE,SAINT LOUIS,63110-2913,907000000,
521577747,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
521588477,DELTA SIGMA DELTA FRATERNITY,823 YOSEMITE DR,SAINT LOUIS,63122-2027,36318319,
521592919,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36000000,
521594134,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36000000,
521611864,CONSTRUCTION FINANCIAL MANAGEMENT ASSOCIATION,877 HORAN DR,FENTON,63026-2405,123000000,S41
521621596,LIBERTY MISSOURI PUBLIC FACILITIES AUTHORITY,PO BOX 159,LIBERTY,64069-0159,915904000,W192
521646263,COMMUNICATION WORKERS OF AMERICA,1015 LOCUST ST STE 735,SAINT LOUIS,63101-1322,263264279,J40
521678132,CHESAPEAKE SPECIALTY ADVERTISING ASSOC INC,2905 S KETTERMAN RD,OAK GROVE,64075-7120,200203000,
521726656,CONSTRUCTION FINANCIAL MANAGEMENT ASSOCIATION,700 W 47TH ST STE 1100,KANSAS CITY,64112-2050,123000000,
521728033,OWNER-OPERATOR INDEPENDENT DRIVERS ASSOCIATION FOUNDATION INC,PO BOX 1000,GRAIN VALLEY,64029-1000,180000000,U99Z
521766088,TROUT UNLIMITED,528 MONACO DR,SAINT LOUIS,63122-1438,350059000,
521770333,NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,653 NW LOU HOLLAND DR,KANSAS CITY,64116-4225,263000000,
521835288,ST JOSEPHS MINISTRIES INC,12250 WEBER HILL RD STE 200,SAINT LOUIS,63127-1552,1030150,
521871119,GUIDE DOG USERS INC,3603 MORGAN WAY,IMPERIAL,63052-4106,906530000,
521899687,NATIONAL ACTIVE AND RETIRED FEDERAL EMPLOYEES ASSOCIATION,904 N WASHINGTON ST,NEVADA,64772-1461,264480279,
521906616,FRATERNAL ORDER OF EAGLES,330 BAILEY RD,CRYSTAL CITY,63019-1825,260000000,
521928313,ORDER OF QUETZALCOATL PLUMED SERPENT,PO BOX 547,FENTON,63026-0547,319000000,
521952271,ORDER OF QUETZALCOATL PLUMED SERPENT,PO BOX 547,FENTON,63026-0547,319000000,
521982112,ORDER OF QUETZALCOATL PLUMED SERPENT,PO BOX 547,FENTON,63026-0547,319000000,
521986531,INTERNATIONAL INSTITUTE OF EVANGELISM,PO BOX 31446,SAINT LOUIS,63131-0446,994007000,X20
521990731,SIGMA SIGMA SIGMA INC,MISSOURI WESTERN 4525 DOWNS DR,ST JOSEPH,64507-0000,36000000,
521991481,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
521994824,ORDER OF QUETZALCOATL PLUMED SERPENT,PO BOX 547,FENTON,63026-0547,319000000,
521995024,ORDER OF QUETZALCOATL PLUMED SERPENT,PO BOX 547,FENTON,63026-0547,319000000,
522089750,ALLIANCE FOR NONPROFIT MANAGEMENT INC,11628 OLD BALLAS RD,SAINT LOUIS,63141-7030,123000000,B03
522139571,JOHN CLARE SOCIETY OF NORTH AMERICA INC,24 W 58TH TER,KANSAS CITY,64113-1268,0,A70
522141315,KANSAS CITY HEALTH INFORMATION MANAGEMENT ASSOCIATION,4009 KENWOOD AVE,KANSAS CITY,64110-1019,0,J03
522142434,ST PAUL MISSIONARY BAPTIST CHURCH,RR 1 BOX 370,STEELE,63877-9762,0,X21
522153412,DESTINE HOUSE OF PRAY,6715 PAGE AVE,SAINT LOUIS,63133-1609,0,X20
522177865,CONFERENCE FOR CATHOLIC FACILITY MANAGEMENT,20 ARCHBISHOP MAY DR,SAINT LOUIS,63119-5738,31150120,
522187208,TRI-COUNTY COMMUNITY-SENIOR CENTER INC,800 W UNION ST,PACIFIC,63069-1233,0,P81
522199775,RANDOLPH COUNTY CARING COMMUNITY INC,423 E LOGAN ST,MOBERLY,65270-2222,0,S99
522225756,UPPER APPLEGATE MINISTRIES,RR 1 BOX 1824-C,COUCH,65690-9710,0,X21
522238014,JOPLIN CONTINENTAL WARRANTY REINSURANCE COMPANY LTD,532 S MAIN ST,JOPLIN,64801-2314,0,Y230
522256767,PESTICIDE STEWARDSHIP ALLIANCE,11327 GRAVOIS RD STE 201,SAINT LOUIS,63126-3657,0,S41
522342762,NATIONAL COLLEGIATE TABLE TENNIS ASSOCIATION,154 MILL RUN LN,SAINT PETERS,63376-7106,0,N66
522361154,RESURRECTION MEDIA MINISTRIES INTERNATIONAL,PO BOX 1270,FLORISSANT,63031-0270,0,X20
522369610,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
522388509,SALEM CEMETERY OF POLK COUNTY INC,870 E 385TH RD,BOLIVAR,65613-8008,0,Y50
522390978,LUCAS PARK BEAUTIFICATION PROJECT,PO BOX 8712,SAINT LOUIS,63101-8712,0,N32
522392867,GRANBY SADDLE CLUB,286 E CEMETERY RD,GRANBY,64844-7919,0,N69
522395730,ST LOUIS SERVICE WOMENS POST 404 DEPARTMENT OF MISSOURI THE AMERICA,105 WYNSTAY AVE,VALLEY PARK,63088-1439,907908000,
522398518,NIANGUA LIGHTHOUSE ASSEMBLY,138 MAIN,NIANGUA,65713-0000,0,X20
522403364,SIKESTON CHRISTIAN SCHOOL,103 E KATHLEEN ST,SIKESTON,63801-2941,0,B20
522406898,FEDERATED GARDEN CLUBS OF MISSOURI INC,164 NE 116TH PVT RD,CLINTON,64735-9330,0,C42
522410550,DAN MUELLER MEMORIAL FUND,4619 SKYRIDGE MEADOWS CT,SAINT LOUIS,63128-2450,0,T90
522415360,MISSOURI EATING DISORDERS ASSOCIATION,9235 CASTLE RAGH CT,SAINT LOUIS,63132-3615,0,F53
522436850,CHRIST FELLOWSHIP MINISTRIES,8704 GOODFELLOW BLVD,ST LOUIS,63147-1446,0,X20
522438213,FRIENDS OF THE ANIMAL SHELTER OF SAINT JOSEPH INC,701 LOWER LAKE RD,SAINT JOSEPH,64504-1351,0,D20
522439288,SENIOR CENTER OF MACON,1604 MAFFRY AVE BLDG 200,MACON,63552-2614,0,P81
522439840,ST THOMAS THE APOSTLE CHURCH,6500 MURDOCH AVE,SAINT LOUIS,63109-2656,1000000,
522441359,ALMOST HOME MINISTRIES,610 W 3RD ST,MOUNTAIN GRV,65711-1527,0,X20
522441622,VOICE OF TRUTH WORLD OUTREACH,PO BOX 549,DONIPHAN,63935-0549,1029000,
522445073,MOUNT MORA CEMETERY PRESERVATION AND RESTORATION ASSOCIATION,2 WISHBONE RD,SAINT JOSEPH,64506-1635,0,A80
522445340,NEW BEGINNINGS WOMENS CENTER,PO BOX 454,WARRENSBURG,64093-0454,0,P40
522445837,ACADEMY-SHERMAN PARK NEIGHBORHOOD ASSOCIATION,5054 CATES AVE,SAINT LOUIS,63108-1016,0,L12
522453982,UNIVERSITY OF MISSOURI COLUMBIA STUDENT BAR ASSOCIATION,203 HULSTON HALL,COLUMBIA,65211-4300,0,B80
522645498,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
526033318,ST LUKES EVAN LUTHERAN CHURCH,1803 DUNDALK AVE,BALTIMORE,63001-0000,1000000,
526044933,BETA GAMMA SIGMA INC,11814 BORMAN DR,SAINT LOUIS,63146-4113,59036279,
526054463,OPTIMIST INTERNATIONAL,4494 LINDELL BLVD,SAINT LOUIS,63108-2404,328908905,
526054898,PI BETA PHI FRATERNITY,1154 TOWN AND COUNTRY COMMONS DR,CHESTERFIELD,63017-8200,36263319,
526056326,COAST GUARD AUXILIARY ASSOCIATION INC,9449 WATSON INDUSTRIAL PARK,SAINT LOUIS,63126-1575,59908905,W30
526069637,EDUCATIONAL FUNDING FOUNDATION,498 WOODS MILL RD,MANCHESTER,63011-4144,59120000,
526075821,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
526075822,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
526075824,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
526075827,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
526075830,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
526075998,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
526076168,SOCIETY FOR INVERTEBRATE PATHOLOGY,PO BOX 11,MARCELINE,64658-0011,161180059,G97C
526279339,CLAN FERGUSSON SOCIETY OF NORTH AMERICA,555 COUCH AVE APT 133,SAINT LOUIS,63122-5583,90000000,A60Z
527212131,TUA SHEPHERD MEMORIAL YOUTH CTR 5001101 0401356,PO BOX 419248,KANSAS CITY,64141-6248,0,T20
527241320,IMA JEAN SCROGGIN CHARITABLE REMAINDER TR,PO BOX 66916,SAINT LOUIS,63166-6916,0,
527253475,A & M MUNOZ CHARITABLE TR,PO BOX 415044,KANSAS CITY,64141-5044,0,T20
531888526,THAI-AMERICAN PHYSICIANS FOUNDATION,2880 NETHERTON DR STE 101,SAINT LOUIS,63136-4697,0,Q220
532354691,KANSAS CITY HEALING COMMUNITY,1537 NE NEAWANNA DR,LEES SUMMIT,64086-5917,0,X99
540649704,AMERICAN SOCIETY OF NEWS EDITORS,209 REYNOLDS JOURNALISM INSTITUTE,COLUMBIA,65211-0001,205000000,S40
541006068,THE VIRGINIA DELTA CHAPTER OF PI BETA PHI FRATERNITY HOUSE ASSOC,1154 TOWN AND COUNTRY COMMONS DR,TWN AND CNTRY,63017-8200,0,N50
541048808,UNITED STATES BASKETBALL WRITERS ASSOCIATION,803 WILDVIEW LN,MANCHESTER,63021-6629,0,S41
541069474,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
541144954,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
541192484,VIRGINIA ZETA CHAPTER OF PI BETA PHI HOUSE CORPORATION,1154 TOWN AND COUNTRY COMMONS DR,TWN AND CNTRY,63017-8200,998000000,B83
541194438,BUSINESS TECHNOLOGY ASSOCIATION EASTERN REGION,12411 WORNALL RD,KANSAS CITY,64145-1119,200000000,
541209172,PI BETA PHI FRATERNITY,1154 TOWN AND COUNTRY COMMONS DR,CHESTERFIELD,63017-8200,36034319,
541252960,PI BETA PHI FRATERNITY,1154 TOWN AND COUNTRY COMMONS DR,CHESTERFIELD,63017-8200,36034319,
541285093,BETA GAMMA SIGMA INC,11814 BORMAN DR,SAINT LOUIS,63146-4113,59036000,
541323411,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
541356326,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
541358847,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
541410747,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
541426445,PAINTING & DECORATING CONTRACTORS OF AMERICA EDUCATIONAL FOUNDATION,2316 MILLPARK DR,MARYLAND HTS,63043-3530,279149126,
541486927,RELIGION NEWS ASSOCIATION,30 NEFF ANNEX,COLUMBIA,65211-0001,8000000,
541564507,U S NAVAL ACADEMY CLASS OF 78,5449 DONOVAN AVE,SAINT LOUIS,63109-2621,34000000,W30
541568241,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
541568243,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
541576696,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
541598184,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
541605077,A E ROBERT FRIEDMAN PDCA SCHOLARSHIP FUND,2316 MILLPARK DR,MARYLAND HTS,63043-3530,40994000,
541612584,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,0,
541616523,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,0,
541649333,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
541660515,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
541663098,SOCIETY FOR TECHNICAL COMMUNICATION,901 S NATIONAL AVE,SPRINGFIELD,65897-0027,161180059,
541670219,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
541670393,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
541700982,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
541702624,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
541762787,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
541780535,ASSOCIATION FOR WOMEN IN COMMUNICATIONS,1717 E REPUBLIC RD STE A,SPRINGFIELD,65804-6588,205000000,
541798999,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
541827114,ORDER OF QUETZALCOATL PLUMED SERPENT,PO BOX 547,FENTON,63026-0547,319000000,
541871912,PI BETA PHI FRATERNITY,1154 TOWN AND COUNTRY COMMONS DR,CHESTERFIELD,63017-8200,36034319,
541873375,UNITED STATES ARMY DIVERS ASSOCIATION,113 LINCOLN LN,WAYNESVILLE,65583-2379,119000000,
541904865,ELIJAH COMPANY INC,12451 MANCHESTER AVE,GRANDVIEW,64030-1479,0,X20
542035149,ASIS INTERNATIONAL INC,PO BOX 8863,SPRINGFIELD,65801-8863,200000000,
542041017,LIVING IN VICTORY MINISTRY,13001 GRAVOIS RD,SAINT LOUIS,63127-1716,0,
542066539,HIS HIGHEST HARMONY,143 WILMER VALLEY DR,WENTZVILLE,63385-0000,1002029,X30
542074788,JAMES S MCDONNELL FOUNDATION,1034 S BRENTWOOD BLVD STE 1860,SAINT LOUIS,63117-1229,0,T22
542081401,SWOPE COMMUNITY ENTERPRISES,3801 BLUE PKWY,KANSAS CITY,64130-2807,0,E210
542086681,ST JOHN COMMUNITY IMPROVEMENT CORPORATION,1908 N KINGSHIGHWAY BLVD,SAINT LOUIS,63113-1124,0,S20
542110411,COUNTRY DANCE & SONG SOCIETY INC,10515 HACKAMORE LN,SAINT LOUIS,63128-1203,90000000,
542128736,LOCAL CHURCH IN ST LOUIS,528 JACOBS LADDER,ST PETERS,63376-7791,0,X21
542146847,ALPHA & OMEGA LIFE CHURCH,1901 DODIER ST,ST LOUIS,63107-3807,0,X21
542148265,PLACE OF PEACE,235 NANCE RD,SIKESTON,63801-8334,0,B20
542178928,GAMMA ALPHA LAMBDA INC,17 LOG HILL LN,BALLWIN,63011-3234,0,B80
542179550,KINGS KIDS MINISTRIES,PO BOX 1228,BUFFALO,65622-1228,0,
542182155,UNITED STATES BOWLING CONGRESS INC,1021 TAYLOR DR,BOONVILLE,65233-1229,0,N70
542183876,VERONA COMMUNITY DEVELOPMENT CORP,144 N THIRD,VERONA,65769-0000,0,S47
542186627,PET ADOPTION AND WELFARE SERVICE,304 COUNTY ROAD 438,ROCHEPORT,65279-9478,0,D20
546044338,MORATTICO BAPTIST CHURCH,PO BOX 874080,KANSAS CITY,64187-4080,59029000,
546052218,BETA GAMMA SIGMA INC,11814 BORMAN DR,SAINT LOUIS,63146-4113,36000000,
546070361,BETA GAMMA SIGMA INC,11814 BORMAN DR,SAINT LOUIS,63146-4113,59036279,
546070362,BETA GAMMA SIGMA INC,11814 BORMAN DR,SAINT LOUIS,63146-4113,59036279,
546070363,BETA GAMMA SIGMA INC,11814 BORMAN DR,SAINT LOUIS,63146-4113,59036279,
546070364,BETA GAMMA SIGMA INC,11814 BORMAN DR,SAINT LOUIS,63146-4113,59036279,
546070970,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
546072744,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
546072829,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
546073788,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
546073790,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
546073793,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
546073794,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
546073797,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
546073799,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
546073800,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
546073801,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
546073802,ALPHA DELTA KAPPA SORORITY INC,1615 W 92ND ST,KANSAS CITY,64114-3210,36319000,
